0	0	L
0	1	L
0	2	Lp
0	3	Lp
0	4	L
0	5	Lp
0	6	L
0	7	L
0	8	L
0	9	Lc
0	10	Uc
0	11	L
0	12	L
0	13	L
0	14	L
0	15	L
0	16	-1
0	17	Lc
0	18	L
0	19	Lcp
0	20	-1
0	21	L
0	22	-1
0	23	-1
0	24	-1
0	25	Lp
0	26	Lp
0	27	Lp
0	28	Lp
0	29	Lp
0	30	Lp
0	31	Lc
0	32	Lc
0	33	Lc
0	34	Lc
0	35	Lc
0	36	-1
0	37	Lc
0	38	Lc
0	39	-1
0	40	Lc
0	41	L
0	42	U
0	43	L
0	44	Lc
0	45	-1
0	46	-1
0	47	U
0	48	L
0	49	-1
0	50	L
0	51	L
0	52	L
0	53	Lc
0	54	-1
0	55	Lc
0	56	Lc
0	57	Lc
0	58	Lc
0	59	Lc
0	60	-1
0	61	Lc
0	62	Lc
0	63	Lc
0	64	L
0	65	L
0	66	L
0	67	U
0	68	-1
0	69	Lc
0	70	L
0	71	-1
0	72	L
0	73	L
0	74	-1
0	75	-1
0	76	-1
0	77	Lc
0	78	Lc
0	79	Lc
0	80	Lc
0	81	-1
0	82	Lc
0	83	Lc
0	84	Lc
0	85	L
0	86	Lc
0	87	L
0	88	L
0	89	L
0	90	Lc
0	91	Lc
0	92	-1
0	93	L
0	94	Lc
0	95	-1
0	96	-1
0	97	L
0	98	L
0	99	-1
0	100	L
0	101	L
0	102	-1
0	103	L
0	104	Lc
0	105	Lc
0	106	-1
0	107	-1
0	108	-1
0	109	Lc
0	110	-1
0	111	L
0	112	Lc
0	113	Lc
0	114	-1
0	115	L
0	116	L
0	117	L
0	118	-1
0	119	L
1	0	Lp
1	1	-1
1	2	-1
1	3	Lp
1	4	L
1	5	-1
1	6	Lp
1	7	Lp
1	8	Lp
1	9	Lp
1	10	-1
1	11	-1
1	12	L
1	13	Lc
1	14	L
1	15	-1
1	16	-1
1	17	-1
1	18	-1
1	19	-1
1	20	L
1	21	-1
1	22	-1
1	23	Lp
1	24	Lc
1	25	-1
1	26	Lp
1	27	Lp
1	28	Lp
1	29	Lc
1	30	Lc
1	31	Lc
1	32	Lc
1	33	Lc
1	34	L
1	35	Lc
1	36	Lc
1	37	Lc
1	38	Lc
1	39	Lc
1	40	-1
1	41	Lc
1	42	U
1	43	U
1	44	Lc
1	45	Lc
1	46	L
1	47	L
1	48	L
1	49	L
1	50	L
1	51	-1
1	52	L
1	53	L
1	54	Lc
1	55	Lc
1	56	-1
1	57	Lc
1	58	Lc
1	59	Lc
1	60	Lc
1	61	Lc
1	62	Lc
1	63	L
1	64	L
1	65	L
1	66	L
1	67	Lc
1	68	Lc
1	69	L
1	70	Lc
1	71	L
1	72	L
1	73	Lc
1	74	Lc
1	75	Lc
1	76	Lc
1	77	Lc
1	78	Lc
1	79	-1
1	80	Lc
1	81	Lc
1	82	Lc
1	83	Lc
1	84	Lc
1	85	Lc
1	86	-1
1	87	L
1	88	L
1	89	-1
1	90	Lc
1	91	-1
1	92	-1
1	93	Lc
1	94	Lc
1	95	-1
1	96	-1
1	97	-1
1	98	L
1	99	-1
1	100	L
1	101	L
1	102	L
1	103	L
1	104	-1
1	105	Lc
1	106	Lc
1	107	Lc
1	108	Lc
1	109	Lc
1	110	Lc
1	111	Lc
1	112	Lc
1	113	Lp
1	114	L
1	115	L
1	116	L
1	117	L
1	118	Lp
1	119	L
2	0	-1
2	1	-1
2	2	-1
2	3	Lp
2	4	-1
2	5	Lp
2	6	Lp
2	7	Lp
2	8	Uc
2	9	Uc
2	10	Lp
2	11	-1
2	12	Lc
2	13	-1
2	14	L
2	15	Lc
2	16	Lc
2	17	Lc
2	18	Lc
2	19	-1
2	20	-1
2	21	Lcp
2	22	Lcp
2	23	Lc
2	24	Lp
2	25	-1
2	26	Lc
2	27	-1
2	28	Lc
2	29	-1
2	30	Lc
2	31	Lc
2	32	Lc
2	33	L
2	34	L
2	35	L
2	36	Lc
2	37	Lc
2	38	Lc
2	39	L
2	40	Lc
2	41	Lc
2	42	Lc
2	43	Lc
2	44	Lc
2	45	L
2	46	-1
2	47	Lc
2	48	Lc
2	49	L
2	50	Lc
2	51	Lc
2	52	Lc
2	53	L
2	54	Lc
2	55	-1
2	56	Lc
2	57	Lc
2	58	Lc
2	59	-1
2	60	Lc
2	61	-1
2	62	Lc
2	63	Lc
2	64	Lc
2	65	L
2	66	-1
2	67	Lc
2	68	Lc
2	69	Lc
2	70	L
2	71	L
2	72	-1
2	73	Lc
2	74	Lc
2	75	-1
2	76	Lc
2	77	Lc
2	78	Lc
2	79	Lc
2	80	Lc
2	81	Lc
2	82	-1
2	83	Lc
2	84	L
2	85	Lc
2	86	Lc
2	87	L
2	88	-1
2	89	Lc
2	90	Lc
2	91	-1
2	92	Lc
2	93	L
2	94	-1
2	95	Lc
2	96	-1
2	97	Lc
2	98	-1
2	99	Lc
2	100	L
2	101	L
2	102	L
2	103	Lc
