0	0	-1
0	1	L
0	2	L
0	3	L
0	4	Lp
0	5	L
0	6	L
0	7	Lp
0	8	Lp
0	9	L
0	10	Lp
0	11	Lp
0	12	L
0	13	L
0	14	-1
0	15	-1
0	16	L
0	17	L
0	18	Lp
0	19	L
0	20	L
0	21	L
0	22	Lp
0	23	Lp
0	24	Lp
0	25	Lp
0	26	-1
0	27	U
0	28	Lp
0	29	Lp
0	30	Lp
0	31	Lp
0	32	Lp
0	33	Lp
0	34	Lp
0	35	Lp
0	36	-1
0	37	Lp
0	38	Lp
0	39	Lp
0	40	Lp
0	41	Lp
0	42	L
0	43	Lp
0	44	L
0	45	Lp
0	46	L
0	47	L
0	48	Lp
0	49	Lp
0	50	L
0	51	-1
0	52	L
0	53	L
0	54	L
0	55	L
0	56	-1
0	57	L
0	58	L
0	59	-1
0	60	L
0	61	Lp
0	62	L
0	63	L
0	64	L
0	65	-1
0	66	Lp
0	67	L
0	68	Lp
0	69	Lp
0	70	Lp
0	71	Lp
0	72	Lp
0	73	Lp
0	74	Lp
0	75	Lp
0	76	Lp
0	77	L
0	78	L
0	79	L
0	80	-1
0	81	L
0	82	L
0	83	L
0	84	L
0	85	L
0	86	L
0	87	L
0	88	-1
0	89	L
0	90	L
0	91	L
0	92	L
0	93	Lp
0	94	Lp
0	95	Lp
0	96	L
0	97	L
0	98	L
0	99	Lp
0	100	Lp
0	101	U
0	102	Lp
0	103	Lp
0	104	Lp
0	105	Lp
0	106	Lp
0	107	Lp
0	108	Lp
0	109	L
0	110	L
0	111	Lp
0	112	U
0	113	U
0	114	Lp
0	115	-1
0	116	Lp
0	117	Lp
0	118	Lp
0	119	Lp
1	0	Lp
1	1	Lp
1	2	L
1	3	Lp
1	4	L
1	5	L
1	6	L
1	7	-1
1	8	Lp
1	9	-1
1	10	Lp
1	11	L
1	12	-1
1	13	-1
1	14	Lp
1	15	L
1	16	L
1	17	Lp
1	18	Lp
1	19	L
1	20	L
1	21	Lp
1	22	Lp
1	23	Lp
1	24	Lp
1	25	Lp
1	26	Lp
1	27	Lp
1	28	Lp
1	29	Lp
1	30	Lp
1	31	Lp
1	32	-1
1	33	-1
1	34	Lp
1	35	Lp
