0	0	0	0	14400	0	0	0	0
1000	429	563	5381	7035	95	36	21166	212
2000	518	397	7248	5115	85	14	21048	151
3000	586	318	7244	5058	99	12	20302	210
4000	638	226	8453	3906	58	0	18904	163
5000	714	167	9626	2601	0	2	21054	20
6000	736	170	9677	2397	28	0	19686	48
7000	750	123	10000	2076	34	0	20049	15
8000	784	238	9640	2328	64	8	19263	195
9000	757	210	9359	2656	109	28	19609	176
10000	775	178	9429	2647	10	0	20180	29
11000	717	172	10015	2081	17	0	20434	46
12000	694	173	9925	2267	12	0	20561	68
13000	700	155	9936	2168	67	0	20990	56
14000	826	141	10224	1812	14	0	20207	22
15000	927	110	10318	1616	20	0	21097	56
16000	830	139	10345	1719	17	1	18945	85
17000	769	162	10350	1726	34	0	20372	40
18000	786	130	9924	2231	7	0	20539	0
19000	838	187	9896	2087	13	0	20575	46
20000	653	135	10555	1607	19	0	21009	25
21000	810	144	10400	1577	11	0	20397	21
22000	846	83	10713	1259	18	0	18882	80
23000	769	79	10934	1057	71	0	20088	131
24000	718	67	10958	1187	20	0	20582	47
25000	903	77	10867	1059	75	0	19797	135
26000	819	123	10682	1294	31	3	19380	18
27000	818	58	11122	896	15	0	19836	11
28000	785	89	11240	832	4	0	20035	27
29000	883	57	10881	1054	23	0	18991	65
30000	869	79	11006	998	10	0	19560	0
31000	857	110	10697	1247	0	0	19898	6
32000	882	104	10421	1497	25	0	19909	8
33000	739	135	10479	1618	39	0	19364	60
34000	785	229	9019	2990	71	0	19125	133
35000	748	170	9237	2896	42	5	20243	123
36000	662	251	8941	3273	48	1	20728	52
37000	757	178	9532	2568	72	0	20272	173
38000	837	226	9747	2137	67	6	19296	120
39000	729	211	9599	2500	1	17	20557	17
40000	627	181	9434	2849	33	0	20570	0
41000	847	195	9690	2338	66	1	19031	65
42000	764	137	9958	1958	196	3	20084	346
43000	926	164	9812	1908	190	0	19137	461
44000	748	125	10060	1913	166	9	20197	260
45000	819	170	9563	2155	357	6	19926	711
46000	791	115	9620	2171	298	109	19427	612
47000	706	217	9565	2474	176	10	19642	361
48000	753	212	9476	2576	69	0	19608	100
49000	737	160	9786	2238	176	9	19585	270
50000	842	173	9724	2169	117	39	20042	277
51000	818	141	9647	2151	284	33	18964	470
52000	835	146	10059	1625	380	23	19840	616
53000	762	122	9997	1507	646	6	18804	1174
54000	761	106	10044	1343	764	18	18319	1130
55000	755	180	10056	1635	389	15	19043	601
56000	872	88	9828	1559	597	77	18705	1121
57000	787	98	10045	1433	670	51	18736	1053
58000	842	83	10421	1008	611	2	19462	1022
59000	859	78	10258	1060	681	1	18879	1148
60000	903	140	10077	1276	588	25	18605	946
61000	753	102	10598	1137	390	9	19391	683
62000	806	38	10969	864	228	2	20867	497
63000	816	104	10812	1103	99	0	19884	238
64000	898	86	10713	1067	171	0	20411	290
65000	866	63	10342	1289	385	3	19293	496
66000	757	105	10596	1223	215	23	19632	467
67000	810	136	10475	1555	21	7	19777	92
68000	958	75	10801	1079	54	8	20442	109
69000	877	86	10803	928	222	69	18840	654
70000	810	52	11053	749	132	32	20368	274
71000	764	36	11219	625	235	66	19976	498
72000	807	38	10597	934	523	59	19255	904
73000	820	84	10198	1315	527	21	19109	846
74000	793	105	10272	1195	602	32	18012	972
75000	811	107	9657	1607	884	2	18675	1319
76000	769	135	9622	1521	1032	61	18762	1716
77000	881	112	9503	1711	798	76	18683	1461
78000	823	120	9637	1390	1047	52	18965	2096
79000	775	110	9744	1145	1365	10	17510	2508
80000	689	139	9345	1479	1367	43	17367	2720
81000	796	119	9691	1298	1139	57	18565	2347
82000	876	154	9120	1744	1138	63	17312	2084
83000	731	167	9464	2033	590	71	18424	1143
84000	848	127	9668	1469	886	73	18102	1387
85000	869	181	9263	1689	1049	46	18098	1816
86000	746	133	9233	2064	853	62	17849	1471
87000	639	191	9805	1937	461	26	19683	860
88000	840	135	9953	1782	268	31	20111	603
89000	758	154	9975	1974	226	29	20021	460
90000	729	172	9848	2186	89	43	20502	209
91000	773	191	9842	2096	137	21	18935	331
92000	806	107	9977	1942	179	0	19810	376
93000	733	163	9955	1908	246	25	20803	472
94000	755	164	10084	1823	138	3	21032	255
95000	760	137	9953	1733	412	12	19124	452
96000	842	143	9291	2314	478	18	19416	703
97000	713	139	10069	1711	419	32	20550	689
98000	858	115	9880	1824	279	0	19012	456
99000	801	117	10464	1235	326	10	19797	720
100000	817	147	10241	1547	186	20	18780	326
101000	719	106	10776	1246	159	1	19959	316
102000	842	85	10551	1347	110	0	20354	133
103000	844	87	10659	1359	0	0	20733	1
104000	864	125	10197	1703	27	0	19899	0
105000	845	131	10182	1893	11	0	20145	1
106000	709	128	10156	1971	30	14	21302	72
107000	795	163	10073	1896	115	0	18951	138
108000	812	149	10258	1602	152	0	19688	361
109000	815	72	10930	1098	95	0	20898	148
110000	841	40	11135	823	17	0	20312	48
111000	907	116	10493	1196	200	18	19128	454
112000	882	131	10567	1297	110	0	19611	90
113000	821	103	10595	1400	54	0	21195	21
114000	782	181	9999	2011	21	0	20849	42
115000	680	188	9497	2654	33	5	20391	56
116000	757	205	9821	2290	7	0	20746	3
117000	799	160	9822	2187	66	0	20780	57
118000	611	174	9560	2579	94	2	19687	175
119000	783	146	9946	2225	0	0	20207	2
120000	773	146	10027	2153	13	0	20396	60
121000	851	156	10385	1655	7	0	19290	24
122000	805	178	10376	1568	44	1	20203	34
123000	841	149	10357	1633	7	0	20685	9
124000	799	99	10541	1509	11	0	19942	0
125000	820	97	10699	1200	60	0	20516	58
126000	867	55	11048	933	32	0	20215	7
127000	852	82	11016	999	0	0	20506	1
128000	882	75	11093	847	23	0	19233	63
129000	765	94	10852	1192	50	0	19477	59
130000	684	133	10722	1423	27	0	19806	34
131000	797	68	10732	1295	103	0	19594	151
132000	866	105	10871	1116	7	0	19821	0
133000	899	80	10853	1081	22	0	19988	58
134000	844	101	10719	1175	78	0	19643	109
135000	848	65	10852	1161	3	0	20615	26
136000	802	59	11150	857	18	0	20112	11
137000	934	67	11112	794	4	0	20585	50
138000	746	83	11049	1048	15	0	20236	43
139000	781	45	10958	1130	10	0	20357	0
140000	976	81	11038	762	61	1	19550	104
141000	779	44	11215	813	3	0	20662	4
142000	845	81	11172	830	14	0	20281	6
143000	807	70	11053	995	4	0	19875	32
144000	999	42	10757	962	137	0	19712	207
145000	859	65	10958	896	201	0	19475	279
146000	936	89	10697	997	198	0	19139	231
147000	881	142	10255	1509	157	31	19240	230
148000	829	125	9992	1772	335	76	19939	706
149000	706	160	9690	2265	210	56	20230	510
150000	703	153	9657	2049	461	14	19446	807
151000	787	168	9597	2004	485	58	19226	946
152000	800	137	9828	1885	422	17	18846	873
153000	708	189	9221	2450	450	105	19883	1026
154000	669	199	9385	2418	395	26	19312	660
155000	765	131	9813	1966	421	43	20157	629
156000	814	128	9985	1691	322	47	19506	535
157000	756	174	9136	2471	527	34	19016	822
158000	821	144	9547	1993	421	65	19738	1104
159000	864	158	9596	2078	371	57	19640	774
160000	670	189	9589	2121	547	14	19091	875
161000	849	169	9898	1922	238	2	18868	358
162000	772	108	10302	1699	66	0	19388	94
163000	844	103	10112	1955	0	0	20731	8
164000	675	193	9211	2988	44	0	20999	40
165000	832	180	9440	2629	0	0	20222	1
166000	847	120	10054	2023	7	0	20680	39
167000	709	218	9835	2330	7	0	19897	66
168000	867	167	9831	2191	8	0	18922	46
169000	839	199	9554	2438	26	0	19088	0
170000	817	179	9579	2419	65	0	19833	0
171000	752	131	10225	1837	19	3	19565	52
172000	794	135	10253	1808	54	0	20026	49
173000	774	63	10667	1290	130	0	20667	93
174000	832	72	10836	1091	126	0	19591	358
175000	835	38	10522	1208	338	8	19975	624
176000	921	42	10681	606	608	29	19141	789
177000	803	61	10253	753	1022	59	19037	1600
178000	828	64	10246	605	1160	44	17257	1922
179000	821	69	9974	726	1315	83	17470	2210
180000	842	37	9645	556	1886	87	16399	3149
181000	874	50	9730	932	1469	54	17789	2582
182000	821	51	9750	628	1760	53	17889	2922
183000	813	89	9544	1081	1470	87	16930	2518
184000	795	100	9031	1353	1648	156	18831	2624
185000	737	162	8960	2029	1109	122	17663	2371
186000	732	144	9229	1712	1177	132	18279	2123
187000	785	101	9751	1327	1117	39	19079	1919
188000	833	88	10072	1067	909	16	18349	1359
189000	954	65	10338	680	872	22	19012	1554
190000	787	60	10451	619	1023	15	18274	1816
191000	1015	48	10752	494	596	5	18830	892
192000	840	60	10773	632	592	37	18083	1091
193000	950	78	10471	561	931	5	18676	1273
194000	907	17	10452	561	923	70	18544	1311
195000	839	41	10274	928	874	18	19119	1451
196000	845	69	10401	654	795	187	17974	1640
197000	797	18	10911	504	707	0	19771	1012
198000	892	19	11065	609	328	7	18875	522
199000	917	13	11327	347	200	0	19846	270
200000	877	60	11011	503	492	0	19326	912
201000	875	24	11237	424	298	0	20317	593
202000	962	30	10864	719	313	0	19852	508
203000	906	66	10674	1058	177	5	19918	218
204000	728	65	11000	1094	61	0	21214	124
205000	864	83	10828	1129	19	0	20894	23
206000	931	59	10986	897	83	0	19910	158
207000	834	76	10960	1069	10	0	19693	30
208000	703	135	10321	1836	3	12	18946	24
209000	779	79	11015	1091	9	0	20038	11
210000	954	69	10815	1026	0	0	19227	3
211000	842	108	10134	1932	33	0	19715	6
212000	841	206	9714	2322	0	0	19789	2
213000	751	206	9781	2243	34	0	21066	37
214000	870	146	10020	2019	0	0	19668	8
215000	699	171	9975	2130	28	0	21301	35
216000	766	154	10061	1967	69	0	20054	144
217000	813	174	10159	1778	55	5	20375	125
218000	812	114	10384	1574	77	0	19913	97
219000	784	152	10455	1537	58	0	19208	125
220000	769	100	10711	1293	10	0	20680	25
221000	767	160	10074	2025	18	0	19524	0
222000	673	224	9764	2342	0	0	20980	1
223000	749	159	9924	2048	152	1	19833	148
224000	721	161	10444	1639	100	0	19809	115
225000	757	164	9726	2217	203	21	20075	334
226000	927	149	9565	2181	143	100	19538	266
227000	755	159	9442	2452	218	39	20488	621
228000	795	160	9614	2338	56	8	19650	121
229000	651	152	9882	1980	345	47	19887	410
230000	915	147	9867	1748	322	61	18246	686
231000	908	127	9756	1707	454	48	19134	815
232000	762	128	9645	1908	559	46	19409	972
233000	820	108	9698	1988	492	8	20134	880
234000	801	120	9651	1739	750	13	20043	1325
235000	723	150	9245	1934	973	53	18129	1641
236000	814	130	9468	1717	855	45	19273	1563
237000	928	100	9699	1177	1150	16	18675	1718
238000	756	71	9935	1102	1179	28	18696	2345
239000	830	77	10091	995	992	52	18386	1670
240000	740	86	9736	1230	1210	44	18071	2006
241000	915	136	9341	1426	1211	56	17539	2485
242000	786	89	9813	1220	1129	19	18307	1696
243000	814	106	9888	1111	1044	102	18021	2098
244000	792	65	10121	721	1214	104	18049	2169
245000	861	75	9772	539	1686	76	16859	2849
246000	902	54	9313	897	1860	97	17345	2951
247000	907	110	9610	1080	1365	56	17488	1834
248000	804	99	9717	1062	1316	33	17886	2416
249000	853	102	9808	1110	1151	52	18171	1920
