0	0	0	0	14400	0	0	0	0
1000	78	743	987	11862	26	13	21948	45
2000	82	824	918	11908	2	20	21339	36
3000	89	851	1007	11713	8	11	20958	10
4000	69	818	1054	11653	25	8	21151	43
5000	71	913	912	11758	52	30	20922	103
6000	90	801	1030	11581	58	49	21785	256
7000	80	811	1132	11478	58	9	21604	58
8000	91	903	1038	11523	82	15	21387	117
9000	94	751	1035	11629	87	48	20948	247
10000	71	788	1115	11464	95	97	21664	541
11000	75	870	968	11558	122	85	20882	429
12000	73	819	912	11731	104	108	21832	518
13000	85	810	1024	11608	80	70	21645	157
14000	76	767	987	11646	94	64	21799	342
15000	81	808	1061	11558	116	28	20891	115
16000	65	931	1050	11445	130	72	20457	414
17000	88	824	1031	11591	93	12	20752	144
18000	79	892	927	11675	59	36	21932	205
19000	70	919	903	11777	6	29	20665	98
20000	97	942	941	11570	153	6	20703	188
21000	83	801	1105	11485	91	32	22120	293
22000	52	870	998	11593	102	78	21560	289
23000	107	896	948	11476	153	128	20341	395
24000	96	812	1013	11367	242	126	20847	627
25000	78	714	1139	11284	153	198	21973	534
26000	101	847	957	11490	189	134	21774	633
27000	90	872	935	11409	160	219	20824	735
28000	85	735	1028	11468	128	147	21507	398
29000	131	778	1088	11473	42	56	21808	146
30000	77	812	1012	11617	68	114	20898	274
31000	73	870	1096	11321	125	48	20518	267
32000	59	809	929	11703	133	67	21102	206
33000	64	894	1043	11403	188	70	20289	431
34000	86	859	965	11479	188	111	20997	638
35000	69	849	916	11475	228	186	21252	568
36000	97	840	995	11003	427	270	20285	987
37000	79	927	941	10888	579	325	20361	1355
38000	82	831	944	11042	558	295	19577	1305
39000	87	821	1038	10658	729	349	17959	1889
40000	85	792	987	10746	641	416	19483	1724
41000	98	809	981	10483	691	571	18918	2118
42000	101	696	1035	10431	791	605	19394	2250
43000	103	813	956	10532	699	572	18493	2059
44000	105	803	951	10353	930	501	18067	2295
45000	82	731	1013	10508	758	557	19665	2493
46000	114	828	972	10225	942	582	19153	2260
47000	105	805	854	10458	895	606	18985	2582
48000	117	923	1024	9965	1026	597	17288	2887
49000	113	817	897	10102	1010	724	17827	2867
50000	90	781	1096	9957	990	682	18271	2963
51000	97	779	985	9880	1087	847	17922	3694
52000	145	694	1148	9438	1375	775	18244	3758
53000	145	736	1097	9361	1354	935	17150	3559
54000	121	688	945	9125	1630	1164	16930	4611
55000	133	723	938	8969	1907	1027	16243	4634
56000	139	830	993	9113	1491	1061	17069	4383
57000	117	696	960	8838	1906	1190	17229	4410
58000	206	757	949	8301	2162	1283	14541	5901
59000	135	668	1033	8223	2319	1262	15855	5571
60000	144	641	1047	8527	1956	1255	15827	5275
61000	109	646	1049	8646	2067	1111	15860	4948
62000	154	754	888	8641	2027	1251	16186	5212
63000	127	710	1098	8351	1936	1376	15771	5201
64000	142	581	1102	8435	2120	1187	17038	5518
65000	158	722	1064	8296	2304	1026	15306	5902
66000	156	727	1018	8249	2428	1081	15286	5691
67000	131	583	1010	8384	2397	1187	15902	5709
68000	138	696	994	8354	2357	1128	15222	6039
69000	133	620	1037	8493	2137	1200	16468	5085
70000	129	664	1034	8664	2038	1050	16251	5860
71000	112	755	961	8950	1745	1093	16190	4488
72000	162	704	1080	8972	1606	1079	17641	4794
73000	95	704	942	9271	1728	905	16472	4952
74000	127	606	1191	8590	2161	861	17719	5216
75000	158	586	970	8053	2567	1294	15434	6075
76000	180	624	1013	8203	2191	1432	16108	6011
77000	156	679	879	8219	2493	1278	15806	6789
78000	147	587	1009	8076	2464	1339	14711	7002
79000	169	689	959	8110	2536	1149	15482	6004
80000	199	646	1055	7738	2751	1224	15469	6626
81000	194	604	949	7525	2896	1449	14693	7181
82000	172	581	867	7771	2935	1325	15205	7123
83000	209	690	1021	7364	2946	1344	13642	6989
84000	171	525	983	7472	3050	1444	14365	7248
85000	176	643	1012	7460	2726	1546	14261	8084
86000	163	712	1026	6784	3090	1768	13243	8532
87000	198	554	931	6715	3469	1753	12446	8645
88000	213	525	862	6761	3770	1526	13099	8693
89000	191	667	985	6537	3541	1672	12431	8411
90000	219	660	1067	6545	3547	1536	12785	8526
91000	193	612	1148	6324	3688	1567	11942	8742
92000	200	503	1099	6185	3917	1609	12719	9615
93000	176	593	803	7157	3352	1657	13230	8366
94000	191	619	1068	7312	2864	1501	13752	6847
95000	170	657	993	7569	2713	1496	14537	7333
96000	163	705	992	7842	2461	1447	15269	6088
97000	182	589	1051	7979	2633	1158	14660	6003
98000	149	632	962	8396	2356	1149	15114	5339
99000	139	619	1024	8174	2473	1214	14539	6319
100000	175	609	1113	7718	2671	1228	15586	6319
101000	166	608	984	7809	2875	1181	14769	6880
102000	141	692	922	7694	2908	1305	14064	6502
103000	150	563	1064	7621	2983	1172	15189	7122
104000	214	758	886	7521	2979	1346	14350	7367
105000	183	592	955	7548	2880	1466	15104	7673
106000	169	631	898	7357	2887	1715	14140	7886
107000	152	572	925	7531	2942	1530	14669	8140
108000	178	656	1010	7264	3025	1474	13883	7905
109000	158	661	999	6530	3616	1643	12610	8366
110000	185	570	963	6851	3425	1609	12907	9247
111000	164	498	1080	7048	3401	1442	13581	8611
112000	192	640	1034	6982	3114	1663	13485	7984
113000	160	565	933	7506	2904	1603	13263	7888
114000	180	643	983	7015	3028	1765	13623	8157
