0	0	Uc
0	1	Uc
0	2	-1
0	3	L
0	4	Uc
0	5	L
0	6	L
0	7	L
0	8	L
0	9	L
0	10	L
0	11	-1
0	12	Lp
0	13	Lp
0	14	Lp
0	15	Lp
0	16	Lp
0	17	-1
0	18	L
0	19	L
0	20	L
0	21	L
0	22	Lcp
0	23	Lcp
0	24	-1
0	25	-1
0	26	-1
0	27	L
0	28	L
0	29	-1
0	30	-1
0	31	-1
0	32	Lc
0	33	Lc
0	34	Lc
0	35	L
0	36	U
0	37	-1
0	38	Lc
0	39	Lc
0	40	Lc
0	41	Lc
0	42	U
0	43	L
0	44	L
0	45	Lc
0	46	-1
0	47	L
0	48	L
0	49	U
0	50	L
0	51	L
0	52	L
0	53	L
0	54	-1
0	55	L
0	56	L
0	57	L
0	58	-1
0	59	L
0	60	L
0	61	L
0	62	-1
0	63	L
0	64	L
0	65	U
0	66	U
0	67	L
0	68	-1
0	69	-1
0	70	L
0	71	L
0	72	-1
0	73	L
0	74	L
0	75	-1
0	76	U
0	77	-1
0	78	U
0	79	L
0	80	L
0	81	L
0	82	L
0	83	-1
0	84	L
0	85	L
0	86	-1
0	87	-1
0	88	Lp
0	89	Lc
0	90	Lp
0	91	Lp
0	92	Lp
0	93	Lp
0	94	Lp
0	95	Lp
0	96	Lcp
0	97	-1
0	98	-1
0	99	L
0	100	-1
0	101	-1
0	102	Lp
0	103	L
0	104	Lp
0	105	Lp
0	106	Lp
0	107	Lp
0	108	Lp
0	109	Lc
0	110	L
0	111	L
0	112	-1
0	113	-1
0	114	Lp
0	115	Lcp
0	116	Lcp
0	117	Lcp
0	118	Lcp
0	119	Lcp
1	0	Lc
1	1	Lc
1	2	-1
1	3	-1
1	4	L
1	5	-1
1	6	L
1	7	Lp
1	8	L
1	9	-1
1	10	Lp
1	11	-1
1	12	L
1	13	-1
1	14	Lp
1	15	Lp
1	16	Lp
1	17	L
1	18	-1
1	19	Lcp
1	20	L
1	21	Lcp
1	22	Lcp
1	23	L
1	24	L
1	25	-1
1	26	L
1	27	L
1	28	L
1	29	L
1	30	U
1	31	Lc
1	32	Lc
1	33	Lc
1	34	Lc
1	35	-1
1	36	Lc
1	37	-1
1	38	-1
1	39	Lc
1	40	-1
1	41	-1
1	42	L
1	43	L
1	44	Lc
1	45	Lc
1	46	L
1	47	-1
1	48	-1
1	49	-1
1	50	L
1	51	-1
1	52	-1
1	53	L
1	54	L
1	55	L
1	56	-1
1	57	L
1	58	-1
1	59	L
1	60	L
1	61	L
1	62	L
1	63	L
1	64	-1
1	65	L
1	66	U
1	67	L
1	68	L
1	69	-1
1	70	L
1	71	L
1	72	-1
1	73	L
1	74	-1
1	75	L
1	76	-1
1	77	U
1	78	L
1	79	U
1	80	Lp
1	81	L
1	82	L
1	83	L
1	84	-1
1	85	L
1	86	L
1	87	Lp
1	88	Lp
1	89	Lp
1	90	Lp
1	91	Lp
1	92	Lp
1	93	Lp
1	94	Lp
1	95	L
1	96	Lcp
1	97	-1
1	98	L
1	99	L
1	100	Lp
1	101	-1
1	102	Lp
1	103	Lp
1	104	Lp
1	105	-1
1	106	-1
1	107	Lp
1	108	-1
1	109	Lp
1	110	-1
1	111	-1
1	112	Lp
1	113	Lp
1	114	Lp
1	115	Lp
1	116	Lcp
1	117	-1
1	118	Lc
1	119	Lc
2	0	Lc
2	1	Lc
2	2	Lc
2	3	Lc
2	4	Lc
2	5	L
2	6	-1
2	7	-1
2	8	Lp
2	9	Lp
2	10	Lp
2	11	Lp
2	12	Lp
2	13	Lp
2	14	Lp
2	15	-1
2	16	Lp
2	17	Lp
2	18	L
2	19	Lcp
2	20	Lcp
2	21	L
2	22	L
2	23	L
2	24	L
2	25	L
2	26	L
2	27	L
2	28	L
2	29	L
2	30	Lc
2	31	Lc
2	32	-1
2	33	-1
2	34	-1
2	35	-1
2	36	Lc
2	37	-1
2	38	U
2	39	Lc
2	40	Lc
2	41	L
2	42	Lc
2	43	Lc
2	44	Lc
2	45	Lc
2	46	-1
2	47	-1
2	48	Lc
2	49	L
2	50	L
2	51	L
2	52	L
2	53	Lc
2	54	Lc
2	55	L
2	56	-1
2	57	L
2	58	L
2	59	L
2	60	L
2	61	L
2	62	-1
2	63	Lp
2	64	L
2	65	-1
2	66	L
2	67	L
2	68	L
2	69	L
2	70	L
2	71	L
2	72	-1
2	73	L
2	74	-1
2	75	L
2	76	-1
2	77	-1
2	78	U
2	79	-1
2	80	U
2	81	-1
2	82	-1
2	83	-1
2	84	Lp
2	85	Lp
2	86	Lp
2	87	Lp
2	88	Lp
2	89	Lp
2	90	-1
2	91	Lp
2	92	Lp
2	93	-1
2	94	Lp
2	95	Lp
2	96	L
2	97	-1
2	98	L
2	99	L
2	100	Lp
2	101	Lp
2	102	-1
2	103	-1
2	104	-1
2	105	Lp
2	106	U
2	107	Lp
2	108	-1
2	109	-1
2	110	-1
2	111	Lcp
2	112	Lp
2	113	-1
2	114	Lcp
2	115	Lp
2	116	Lp
2	117	Lc
2	118	Lc
2	119	Lc
3	0	Lcp
3	1	-1
3	2	Lc
3	3	Uc
3	4	Lp
3	5	Lcp
3	6	L
3	7	Lp
3	8	Lp
3	9	Lp
3	10	Lp
3	11	-1
3	12	Lp
3	13	Lp
3	14	Lp
3	15	-1
3	16	Lp
3	17	L
3	18	-1
3	19	Lc
3	20	L
3	21	L
3	22	-1
3	23	-1
3	24	L
3	25	L
3	26	L
3	27	-1
3	28	L
3	29	U
3	30	L
3	31	L
3	32	Lc
3	33	Lc
3	34	-1
3	35	-1
3	36	Lc
3	37	Lc
3	38	Lc
3	39	Lc
3	40	Lc
3	41	Lc
3	42	Lc
3	43	Lc
3	44	Lc
3	45	-1
3	46	-1
3	47	Lc
3	48	Lc
3	49	Lc
3	50	L
3	51	L
3	52	-1
3	53	Lc
3	54	L
3	55	L
3	56	L
3	57	-1
3	58	-1
3	59	L
3	60	L
3	61	L
3	62	-1
3	63	Lp
3	64	Lp
3	65	Lp
3	66	L
3	67	-1
3	68	U
3	69	L
3	70	L
3	71	-1
3	72	L
3	73	-1
3	74	L
3	75	Lp
3	76	Lp
3	77	U
3	78	-1
3	79	L
3	80	-1
3	81	Lp
3	82	Lp
3	83	-1
3	84	Lp
3	85	L
3	86	-1
3	87	U
3	88	Lp
3	89	Lp
3	90	Lp
3	91	-1
3	92	Lp
3	93	Lp
3	94	Lp
3	95	-1
3	96	-1
3	97	-1
3	98	L
3	99	L
3	100	-1
3	101	-1
3	102	L
3	103	Lp
3	104	Lp
3	105	Lc
3	106	Lp
3	107	-1
3	108	Lp
3	109	-1
3	110	Lp
3	111	Lcp
3	112	-1
3	113	Lp
3	114	-1
3	115	Lp
3	116	Lp
3	117	Lp
3	118	Lp
3	119	-1
4	0	Lc
4	1	Lc
4	2	Uc
4	3	Uc
4	4	Lcp
4	5	-1
4	6	-1
4	7	Lp
4	8	-1
4	9	Lp
4	10	Lp
4	11	-1
4	12	-1
4	13	Lp
4	14	Lp
4	15	-1
4	16	Lp
4	17	L
4	18	Lc
4	19	L
4	20	Lc
4	21	Lc
4	22	-1
4	23	L
4	24	L
4	25	-1
4	26	L
4	27	L
4	28	-1
4	29	L
4	30	-1
4	31	L
4	32	Lc
4	33	Lc
4	34	-1
4	35	Lc
4	36	Lc
4	37	Lc
4	38	Lc
4	39	Lc
4	40	-1
4	41	Lc
4	42	-1
4	43	Lc
4	44	-1
4	45	Lc
4	46	Lc
4	47	Lc
4	48	Lc
4	49	L
4	50	-1
4	51	Lc
4	52	Lc
4	53	L
4	54	L
4	55	L
4	56	L
4	57	L
4	58	L
4	59	-1
4	60	-1
4	61	-1
4	62	-1
4	63	-1
4	64	L
4	65	L
4	66	L
4	67	-1
4	68	-1
4	69	L
4	70	-1
4	71	-1
4	72	L
4	73	Lc
4	74	L
4	75	L
4	76	Lp
4	77	L
4	78	-1
4	79	Lp
4	80	-1
4	81	Lp
4	82	-1
4	83	L
4	84	L
4	85	L
4	86	L
4	87	-1
4	88	Lp
4	89	Lp
4	90	-1
4	91	Lp
4	92	Lp
4	93	Lp
4	94	-1
4	95	Lcp
4	96	Lcp
4	97	L
4	98	L
4	99	L
4	100	L
4	101	L
4	102	Lp
4	103	Lp
4	104	Lp
4	105	Lp
4	106	-1
4	107	-1
4	108	Lp
4	109	Lp
4	110	Lp
4	111	-1
4	112	Lcp
4	113	Lp
4	114	Lp
4	115	-1
4	116	Lp
4	117	Uc
4	118	Uc
4	119	Lp
5	0	Lc
5	1	Lc
5	2	-1
5	3	Lcp
5	4	Lp
5	5	Uc
5	6	Uc
5	7	Lp
5	8	-1
5	9	Lp
5	10	Lp
5	11	Lp
5	12	Lp
5	13	Lp
5	14	U
5	15	-1
5	16	Lp
5	17	Lp
5	18	-1
5	19	L
5	20	U
5	21	L
5	22	L
5	23	U
5	24	L
5	25	-1
5	26	L
5	27	L
5	28	-1
5	29	L
5	30	Lc
5	31	Lc
5	32	U
5	33	Lc
5	34	Lc
5	35	Lc
5	36	Lc
5	37	-1
5	38	Lc
5	39	Lc
5	40	Lc
5	41	Lc
5	42	Lc
5	43	Lc
5	44	Lc
5	45	Lc
5	46	-1
5	47	Lc
5	48	-1
5	49	-1
5	50	Lc
5	51	Lc
5	52	-1
5	53	L
5	54	L
5	55	L
5	56	L
5	57	L
5	58	L
5	59	L
5	60	-1
5	61	Lc
5	62	-1
5	63	L
5	64	-1
5	65	L
5	66	L
5	67	L
5	68	L
5	69	L
5	70	L
5	71	-1
5	72	L
5	73	Lc
5	74	L
5	75	-1
5	76	Lp
5	77	U
5	78	U
5	79	Lp
5	80	Lp
5	81	Lp
5	82	Lp
5	83	L
5	84	U
5	85	L
5	86	-1
5	87	Lp
5	88	-1
5	89	Lp
5	90	Lp
5	91	-1
5	92	Lp
5	93	Lp
5	94	-1
5	95	Lp
5	96	Lcp
5	97	Lp
5	98	L
5	99	Lp
5	100	-1
5	101	L
5	102	L
5	103	Lp
5	104	Lp
5	105	Lc
5	106	Lc
5	107	Lp
5	108	-1
5	109	Lp
5	110	-1
5	111	Lp
5	112	Lcp
5	113	Lcp
5	114	Lp
5	115	Lp
5	116	Lp
5	117	Lp
5	118	Uc
5	119	-1
6	0	-1
6	1	Lc
6	2	Lc
6	3	Lp
6	4	Lp
6	5	Lp
6	6	Uc
6	7	Lcp
6	8	Lcp
6	9	Lp
6	10	Lp
6	11	Lp
6	12	-1
6	13	Lp
6	14	U
6	15	-1
6	16	-1
6	17	L
6	18	L
6	19	-1
6	20	-1
6	21	U
6	22	-1
6	23	L
6	24	U
6	25	U
6	26	U
6	27	-1
6	28	Lc
6	29	L
6	30	L
6	31	U
6	32	-1
6	33	Lc
6	34	Lc
6	35	Lc
6	36	-1
6	37	Lc
6	38	Lc
6	39	-1
6	40	-1
6	41	Lc
6	42	Lc
6	43	Lc
6	44	Lc
6	45	-1
6	46	-1
6	47	Lc
6	48	Lc
6	49	-1
6	50	Lc
6	51	Lc
6	52	Lc
6	53	-1
6	54	L
6	55	L
6	56	-1
6	57	L
6	58	Lc
6	59	L
6	60	U
6	61	U
6	62	L
6	63	L
6	64	L
6	65	L
6	66	Lc
6	67	Lc
6	68	L
6	69	L
6	70	Lc
6	71	L
6	72	L
6	73	-1
6	74	-1
6	75	U
6	76	-1
6	77	U
6	78	U
6	79	U
6	80	U
6	81	-1
6	82	Lp
6	83	Lp
6	84	-1
6	85	-1
6	86	-1
6	87	-1
6	88	Lp
6	89	-1
6	90	-1
6	91	Lp
6	92	-1
6	93	Lp
6	94	Lp
6	95	Lcp
6	96	Lp
6	97	Lp
6	98	Lp
6	99	-1
6	100	L
6	101	Lp
6	102	L
6	103	Lc
6	104	Lc
6	105	Lc
6	106	-1
6	107	Lp
6	108	Lp
6	109	Lp
6	110	-1
6	111	Lp
6	112	Lc
6	113	Lcp
6	114	Lp
6	115	Lp
6	116	-1
6	117	Lp
6	118	Lc
6	119	-1
7	0	U
7	1	Lc
7	2	Lp
7	3	Lp
7	4	Lcp
7	5	Lp
7	6	Uc
7	7	Uc
7	8	Lcp
