0	0	0	0	14400	0	0	0	0
1000	27	442	544	12721	76	115	22354	345
2000	44	413	1063	11942	71	115	21612	200
3000	46	439	1453	11294	19	143	21071	291
4000	58	398	1608	11093	26	151	20786	295
5000	50	361	1923	10678	17	117	21912	239
6000	95	342	2093	10472	1	34	22202	43
7000	113	392	2307	10013	0	6	20894	39
8000	93	373	2140	10292	0	85	21012	142
9000	95	344	2013	10609	0	22	21759	22
10000	91	361	2069	10377	26	41	20921	70
11000	67	373	1973	10692	50	32	21219	132
12000	99	332	2206	10346	5	24	21447	73
13000	41	312	1782	11078	0	13	21635	46
14000	65	388	1973	10624	0	49	21686	112
15000	59	413	1818	10907	1	49	21815	144
16000	60	438	1968	10557	0	59	21051	84
17000	119	355	2046	10420	2	27	21014	40
18000	87	386	2193	10192	0	61	20785	91
19000	71	315	2306	10039	0	82	21047	194
20000	76	461	2455	9683	6	58	20672	200
21000	114	424	2545	9465	0	57	20175	93
22000	140	379	2876	9059	0	49	20270	40
23000	140	312	2789	9059	107	0	20062	94
24000	113	318	2824	9053	74	135	20237	288
25000	102	431	2580	9456	20	84	20827	254
26000	58	335	2262	10019	47	177	20392	413
27000	99	378	2110	10032	150	195	20457	464
28000	82	381	2255	10009	40	158	20994	312
29000	56	411	2607	9441	174	93	20507	446
30000	114	316	2885	8685	390	106	19845	776
31000	145	309	3019	8537	142	216	20386	567
32000	123	407	3055	8528	92	191	20138	584
33000	114	355	2658	8976	187	268	19441	713
34000	119	383	2444	9361	205	236	19451	716
35000	78	405	2622	9184	228	208	19373	624
36000	102	351	2814	8890	223	194	20181	616
37000	96	388	2945	8831	32	168	20875	427
38000	93	346	3028	8775	2	118	20281	72
39000	121	328	3289	8395	19	57	19220	150
40000	139	266	3036	8749	0	125	19591	321
41000	114	336	2961	8736	0	156	19703	306
42000	104	344	2146	10246	6	100	20612	275
43000	83	374	1963	10514	43	113	20969	439
44000	71	314	2381	10053	0	23	20391	50
45000	66	398	2130	10348	67	28	22077	214
46000	79	346	2471	9812	8	14	20465	51
47000	86	345	2621	9684	0	15	20911	31
48000	76	351	2873	9254	11	0	20298	2
49000	188	305	3580	7525	133	11	19853	126
50000	147	280	4237	6619	181	9	17512	419
51000	194	217	4462	6024	100	145	19030	385
52000	153	197	4715	5887	55	6	18629	148
53000	178	177	4802	5513	45	41	17691	65
54000	192	229	4747	5411	145	0	17360	264
55000	252	294	5092	4730	0	24	16695	28
56000	227	173	5222	4404	0	106	16780	95
57000	237	284	4973	4842	1	176	16788	470
58000	271	179	4598	5550	44	211	17566	383
59000	217	322	4245	6327	74	199	17746	433
60000	175	334	4040	6974	46	49	18701	94
61000	98	332	4041	7160	76	0	19543	63
62000	122	352	3143	8688	38	0	20286	74
63000	126	351	3326	8278	58	0	19529	0
64000	102	385	3391	8273	36	12	20149	95
65000	82	368	3020	8796	0	69	20237	157
66000	119	319	2563	9561	8	91	20280	114
67000	81	363	2364	9968	8	98	21070	231
68000	79	379	2430	9760	16	82	19938	157
69000	73	376	2307	10027	0	42	21254	28
70000	86	379	2297	10091	0	2	21290	11
71000	85	327	2103	10161	300	27	20958	452
72000	84	334	2239	10014	194	91	20667	608
73000	97	344	2622	9226	250	138	20301	681
74000	89	361	2583	9376	163	143	19973	710
75000	112	324	2810	9056	161	113	19781	423
76000	145	330	2485	9491	117	147	19341	371
77000	106	368	2287	9805	149	170	20304	526
78000	103	369	2065	9913	146	330	20096	743
79000	104	320	2101	10136	109	226	21029	418
80000	95	295	2087	10373	76	95	21260	284
81000	70	396	1991	10524	18	126	21449	276
82000	39	386	1880	10808	1	62	22311	101
83000	94	375	2268	10174	1	22	20857	35
84000	82	347	2157	10318	0	41	21498	80
85000	68	391	2106	10242	0	123	20811	250
86000	104	355	2599	9639	0	10	20565	30
87000	106	362	2731	9326	76	26	21302	158
88000	77	318	2647	9563	14	17	20922	49
89000	96	400	2613	9485	66	16	22000	96
90000	116	305	3277	8383	73	0	19859	103
91000	114	331	3100	8720	26	0	20495	40
92000	126	364	2987	8900	37	0	20786	55
93000	165	337	3162	8613	61	0	20321	175
94000	138	381	3338	8143	49	4	18375	67
95000	166	304	3734	7449	4	104	19716	209
96000	171	365	3664	7514	14	143	19420	324
97000	245	287	3961	6872	35	134	17828	353
98000	182	211	4106	6651	78	102	17760	386
99000	137	273	3847	7382	16	103	19439	204
100000	175	322	3454	7770	99	63	18707	293
101000	147	418	3083	8556	62	5	19886	113
102000	117	317	2910	9080	100	17	20942	224
103000	121	358	2493	9506	157	45	21490	356
104000	130	301	2462	9549	122	153	19435	560
